ref_date,yield_bid,price_bid,asset_code,matur_date,prazo_anos
2019-05-16,0.0391,2638.82,NTN-B Principal 150824,2024-08-15,5.25119780971937
2019-05-17,0.04,2628.03,NTN-B Principal 150824,2024-08-15,5.248459958932238
2019-05-20,0.0406,2620.77,NTN-B Principal 150824,2024-08-15,5.240246406570842
2019-05-21,0.0403,2625.38,NTN-B Principal 150824,2024-08-15,5.23750855578371
2019-05-22,0.0397,2633.96,NTN-B Principal 150824,2024-08-15,5.234770704996578
2019-05-23,0.0401,2629.33,NTN-B Principal 150824,2024-08-15,5.232032854209446
2019-05-24,0.0394,2639.72,NTN-B Principal 150824,2024-08-15,5.229295003422314
2019-05-27,0.0392,2642.47,NTN-B Principal 150824,2024-08-15,5.221081451060917
2019-05-28,0.038900000000000004,2647.05,NTN-B Principal 150824,2024-08-15,5.218343600273785
2019-05-29,0.037599999999999995,2664.94,NTN-B Principal 150824,2024-08-15,5.215605749486653
2019-05-30,0.0373,2669.55,NTN-B Principal 150824,2024-08-15,5.212867898699521
2019-05-31,0.037000000000000005,2674.57,NTN-B Principal 150824,2024-08-15,5.210130047912389
2019-06-03,0.0369,2676.5,NTN-B Principal 150824,2024-08-15,5.201916495550993
2019-06-04,0.0363,2685.13,NTN-B Principal 150824,2024-08-15,5.19917864476386
2019-06-05,0.0364,2684.38,NTN-B Principal 150824,2024-08-15,5.196440793976728
2019-06-06,0.0363,2686.31,NTN-B Principal 150824,2024-08-15,5.193702943189596
2019-06-07,0.0353,2698.27,NTN-B Principal 150824,2024-08-15,5.190965092402464
2019-06-10,0.0344,2710.91,NTN-B Principal 150824,2024-08-15,5.1827515400410675
2019-06-11,0.0338,2719.52,NTN-B Principal 150824,2024-08-15,5.1800136892539355
2019-06-12,0.0334,2725.43,NTN-B Principal 150824,2024-08-15,5.177275838466803
2019-06-13,0.0338,2720.47,NTN-B Principal 150824,2024-08-15,5.174537987679671
2019-06-14,0.0339,2719.61,NTN-B Principal 150824,2024-08-15,5.171800136892539
2019-06-17,0.0336,2724.04,NTN-B Principal 150824,2024-08-15,5.163586584531143
2019-06-18,0.0327,2736.64,NTN-B Principal 150824,2024-08-15,5.160848733744011
2019-06-19,0.0335,2726.14,NTN-B Principal 150824,2024-08-15,5.158110882956879
2019-06-21,0.032,2746.93,NTN-B Principal 150824,2024-08-15,5.152635181382615
2019-06-24,0.031200000000000002,2758.24,NTN-B Principal 150824,2024-08-15,5.144421629021219
2019-06-25,0.031200000000000002,2758.58,NTN-B Principal 150824,2024-08-15,5.1416837782340865
2019-06-26,0.0317,2751.65,NTN-B Principal 150824,2024-08-15,5.1389459274469544
2019-06-27,0.0319,2749.23,NTN-B Principal 150824,2024-08-15,5.136208076659822
2019-06-28,0.030899999999999997,2763.16,NTN-B Principal 150824,2024-08-15,5.13347022587269
2019-07-01,0.0302,2773.07,NTN-B Principal 150824,2024-08-15,5.125256673511293
2019-07-02,0.0304,2770.63,NTN-B Principal 150824,2024-08-15,5.122518822724161
2019-07-03,0.031200000000000002,2759.98,NTN-B Principal 150824,2024-08-15,5.119780971937029
2019-07-04,0.0302,2773.97,NTN-B Principal 150824,2024-08-15,5.117043121149897
2019-07-05,0.0301,2775.59,NTN-B Principal 150824,2024-08-15,5.114305270362765
2019-07-08,0.0296,2783.05,NTN-B Principal 150824,2024-08-15,5.106091718001369
2019-07-09,0.029300000000000003,2787.18,NTN-B Principal 150824,2024-08-15,5.103353867214237
2019-07-10,0.028900000000000002,2793.96,NTN-B Principal 150824,2024-08-15,5.100616016427105
2019-07-11,0.0282,2803.96,NTN-B Principal 150824,2024-08-15,5.0978781656399725
2019-07-12,0.027999999999999997,2807.06,NTN-B Principal 150824,2024-08-15,5.0951403148528405
2019-07-15,0.0278,2810.35,NTN-B Principal 150824,2024-08-15,5.086926762491444
2019-07-16,0.0279,2809.48,NTN-B Principal 150824,2024-08-15,5.084188911704312
2019-07-17,0.028399999999999998,2803.08,NTN-B Principal 150824,2024-08-15,5.08145106091718
2019-07-18,0.0288,2798.09,NTN-B Principal 150824,2024-08-15,5.078713210130048
2019-07-19,0.0287,2800.41,NTN-B Principal 150824,2024-08-15,5.075975359342916
2019-07-22,0.0287,2800.93,NTN-B Principal 150824,2024-08-15,5.06776180698152
2019-07-23,0.028399999999999998,2805.58,NTN-B Principal 150824,2024-08-15,5.065023956194388
2019-07-24,0.0282,2808.76,NTN-B Principal 150824,2024-08-15,5.062286105407256
2019-07-25,0.0282,2809.27,NTN-B Principal 150824,2024-08-15,5.059548254620124
2019-07-26,0.0288,2801.93,NTN-B Principal 150824,2024-08-15,5.0568104038329915
2019-07-29,0.0288,2802.45,NTN-B Principal 150824,2024-08-15,5.048596851471594
2019-07-30,0.028900000000000002,2801.59,NTN-B Principal 150824,2024-08-15,5.045859000684462
2019-07-31,0.028900000000000002,2802.11,NTN-B Principal 150824,2024-08-15,5.04312114989733
2019-08-01,0.028900000000000002,2802.62,NTN-B Principal 150824,2024-08-15,5.040383299110198
2019-08-02,0.028999999999999998,2802.17,NTN-B Principal 150824,2024-08-15,5.037645448323066
2019-08-05,0.028999999999999998,2802.69,NTN-B Principal 150824,2024-08-15,5.02943189596167
2019-08-06,0.0291,2801.84,NTN-B Principal 150824,2024-08-15,5.026694045174538
2019-08-07,0.028300000000000002,2813.29,NTN-B Principal 150824,2024-08-15,5.023956194387406
2019-08-08,0.0279,2818.6,NTN-B Principal 150824,2024-08-15,5.021218343600274
2019-08-09,0.0278,2820.79,NTN-B Principal 150824,2024-08-15,5.018480492813142
2019-08-12,0.028399999999999998,2813.06,NTN-B Principal 150824,2024-08-15,5.0102669404517455
2019-08-13,0.0282,2816.28,NTN-B Principal 150824,2024-08-15,5.007529089664613
2019-08-14,0.027999999999999997,2819.5,NTN-B Principal 150824,2024-08-15,5.004791238877481
2019-08-15,0.0282,2817.23,NTN-B Principal 150824,2024-08-15,5.002053388090349
2019-08-16,0.0278,2823.46,NTN-B Principal 150824,2024-08-15,4.999315537303217
2019-08-19,0.0277,2825.3,NTN-B Principal 150824,2024-08-15,4.991101984941821
2019-08-20,0.028399999999999998,2816.21,NTN-B Principal 150824,2024-08-15,4.988364134154689
2019-08-21,0.028300000000000002,2818.04,NTN-B Principal 150824,2024-08-15,4.985626283367557
2019-08-22,0.028300000000000002,2818.51,NTN-B Principal 150824,2024-08-15,4.982888432580425
2019-08-23,0.028900000000000002,2810.74,NTN-B Principal 150824,2024-08-15,4.980150581793292
2019-08-26,0.0292,2807.12,NTN-B Principal 150824,2024-08-15,4.971937029431896
2019-08-27,0.0302,2794.1,NTN-B Principal 150824,2024-08-15,4.969199178644764
2019-08-28,0.030699999999999998,2787.85,NTN-B Principal 150824,2024-08-15,4.9664613278576315
2019-08-29,0.0311,2782.96,NTN-B Principal 150824,2024-08-15,4.963723477070499
2019-08-30,0.030600000000000002,2790.33,NTN-B Principal 150824,2024-08-15,4.960985626283367
2019-09-02,0.0301,2797.46,NTN-B Principal 150824,2024-08-15,4.952772073921971
2019-09-03,0.030299999999999997,2795.24,NTN-B Principal 150824,2024-08-15,4.950034223134839
2019-09-04,0.0297,2803.71,NTN-B Principal 150824,2024-08-15,4.947296372347707
2019-09-05,0.0294,2808.18,NTN-B Principal 150824,2024-08-15,4.944558521560575
2019-09-06,0.0296,2805.72,NTN-B Principal 150824,2024-08-15,4.941820670773443
2019-09-09,0.0292,2811.51,NTN-B Principal 150824,2024-08-15,4.933607118412047
2019-09-10,0.0296,2806.57,NTN-B Principal 150824,2024-08-15,4.930869267624915
2019-09-11,0.0296,2807,NTN-B Principal 150824,2024-08-15,4.9281314168377826
2019-09-12,0.028900000000000002,2816.79,NTN-B Principal 150824,2024-08-15,4.9253935660506505
2019-09-13,0.028900000000000002,2817.41,NTN-B Principal 150824,2024-08-15,4.922655715263518
2019-09-16,0.0292,2813.81,NTN-B Principal 150824,2024-08-15,4.914442162902122
2019-09-17,0.028999999999999998,2816.9,NTN-B Principal 150824,2024-08-15,4.91170431211499
2019-09-18,0.0279,2832.07,NTN-B Principal 150824,2024-08-15,4.908966461327857
2019-09-19,0.0273,2840.55,NTN-B Principal 150824,2024-08-15,4.906228610540725
2019-09-20,0.026699999999999998,2849.25,NTN-B Principal 150824,2024-08-15,4.903490759753593
2019-09-23,0.026099999999999998,2857.77,NTN-B Principal 150824,2024-08-15,4.895277207392197
2019-09-24,0.0262,2856.8,NTN-B Principal 150824,2024-08-15,4.892539356605065
2019-09-25,0.027000000000000003,2845.65,NTN-B Principal 150824,2024-08-15,4.889801505817933
2019-09-26,0.0262,2856.78,NTN-B Principal 150824,2024-08-15,4.887063655030801
2019-09-27,0.026000000000000002,2859.86,NTN-B Principal 150824,2024-08-15,4.884325804243669
2019-09-30,0.026000000000000002,2860.18,NTN-B Principal 150824,2024-08-15,4.876112251882272
2019-10-01,0.026099999999999998,2859.15,NTN-B Principal 150824,2024-08-15,4.87337440109514
2019-10-02,0.026000000000000002,2860.82,NTN-B Principal 150824,2024-08-15,4.870636550308008
2019-10-03,0.0259,2862.5,NTN-B Principal 150824,2024-08-15,4.867898699520876
2019-10-04,0.0255,2868.28,NTN-B Principal 150824,2024-08-15,4.865160848733744
2019-10-07,0.0259,2863.19,NTN-B Principal 150824,2024-08-15,4.856947296372348
2019-10-08,0.0263,2858.12,NTN-B Principal 150824,2024-08-15,4.854209445585216
2019-10-09,0.026000000000000002,2860.81,NTN-B Principal 150824,2024-08-15,4.851471594798084
2019-10-10,0.0256,2866.45,NTN-B Principal 150824,2024-08-15,4.848733744010952
2019-10-11,0.0245,2881.48,NTN-B Principal 150824,2024-08-15,4.84599589322382
2019-10-14,0.024,2888.5,NTN-B Principal 150824,2024-08-15,4.837782340862423
2019-10-15,0.0231,2901.07,NTN-B Principal 150824,2024-08-15,4.8350444900752905
2019-10-16,0.0235,2895.94,NTN-B Principal 150824,2024-08-15,4.832306639288158
2019-10-17,0.022799999999999997,2905.8,NTN-B Principal 150824,2024-08-15,4.829568788501026
2019-10-18,0.0222,2914.42,NTN-B Principal 150824,2024-08-15,4.826830937713894
2019-10-21,0.0223,2913.36,NTN-B Principal 150824,2024-08-15,4.818617385352498
2019-10-22,0.022400000000000003,2912.31,NTN-B Principal 150824,2024-08-15,4.815879534565366
2019-10-23,0.0225,2911.43,NTN-B Principal 150824,2024-08-15,4.813141683778234
2019-10-24,0.0223,2914.49,NTN-B Principal 150824,2024-08-15,4.810403832991102
2019-10-25,0.0219,2920.42,NTN-B Principal 150824,2024-08-15,4.80766598220397
2019-10-28,0.022000000000000002,2919.38,NTN-B Principal 150824,2024-08-15,4.799452429842574
2019-10-29,0.0212,2930.64,NTN-B Principal 150824,2024-08-15,4.7967145790554415
2019-10-30,0.021,2933.69,NTN-B Principal 150824,2024-08-15,4.7939767282683095
2019-10-31,0.020099999999999996,2946.36,NTN-B Principal 150824,2024-08-15,4.791238877481177
2019-11-01,0.0202,2945.45,NTN-B Principal 150824,2024-08-15,4.788501026694045
2019-11-04,0.0199,2949.88,NTN-B Principal 150824,2024-08-15,4.780287474332649
2019-11-05,0.0209,2936.48,NTN-B Principal 150824,2024-08-15,4.777549623545517
2019-11-06,0.021099999999999997,2934.07,NTN-B Principal 150824,2024-08-15,4.774811772758385
2019-11-07,0.0209,2937.57,NTN-B Principal 150824,2024-08-15,4.772073921971253
2019-11-08,0.0218,2925.85,NTN-B Principal 150824,2024-08-15,4.769336071184121
2019-11-11,0.0219,2924.84,NTN-B Principal 150824,2024-08-15,4.761122518822724
2019-11-12,0.0217,2927.9,NTN-B Principal 150824,2024-08-15,4.758384668035592
2019-11-13,0.0219,2925.53,NTN-B Principal 150824,2024-08-15,4.75564681724846
2019-11-14,0.022099999999999998,2924.35,NTN-B Principal 150824,2024-08-15,4.7529089664613275
2019-11-18,0.0216,2931.75,NTN-B Principal 150824,2024-08-15,4.741957563312799
2019-11-19,0.0222,2924.93,NTN-B Principal 150824,2024-08-15,4.739219712525667
2019-11-21,0.0225,2921.53,NTN-B Principal 150824,2024-08-15,4.733744010951403
2019-11-22,0.0225,2922.96,NTN-B Principal 150824,2024-08-15,4.731006160164271
2019-11-25,0.0222,2927.85,NTN-B Principal 150824,2024-08-15,4.722792607802875
2019-11-26,0.023700000000000002,2908.43,NTN-B Principal 150824,2024-08-15,4.720054757015743
2019-11-27,0.0236,2910.44,NTN-B Principal 150824,2024-08-15,4.717316906228611
2019-11-28,0.0246,2897.82,NTN-B Principal 150824,2024-08-15,4.714579055441479
2019-11-29,0.0235,2913.93,NTN-B Principal 150824,2024-08-15,4.7118412046543465
2019-12-02,0.0241,2906.63,NTN-B Principal 150824,2024-08-15,4.70362765229295
2019-12-03,0.0241,2907.31,NTN-B Principal 150824,2024-08-15,4.700889801505818
2019-12-04,0.023399999999999997,2917.29,NTN-B Principal 150824,2024-08-15,4.698151950718686
2019-12-05,0.023,2923.3,NTN-B Principal 150824,2024-08-15,4.695414099931554
2019-12-06,0.0226,2932.23,NTN-B Principal 150824,2024-08-15,4.692676249144422
2019-12-09,0.022000000000000002,2947.6,NTN-B Principal 150824,2024-08-15,4.684462696783025
2019-12-10,0.022400000000000003,2943.25,NTN-B Principal 150824,2024-08-15,4.681724845995893
2019-12-11,0.022000000000000002,2949.63,NTN-B Principal 150824,2024-08-15,4.678986995208761
2019-12-12,0.022000000000000002,2943.27,NTN-B Principal 150824,2024-08-15,4.676249144421629
2019-12-13,0.022099999999999998,2943.93,NTN-B Principal 150824,2024-08-15,4.673511293634497
2019-12-16,0.0218,2948.93,NTN-B Principal 150824,2024-08-15,4.6652977412731005
2019-12-17,0.022400000000000003,2941.91,NTN-B Principal 150824,2024-08-15,4.662559890485968
2019-12-18,0.0235,2928.29,NTN-B Principal 150824,2024-08-15,4.659822039698836
2019-12-19,0.0239,2924,NTN-B Principal 150824,2024-08-15,4.657084188911704
2019-12-20,0.025099999999999997,2910.67,NTN-B Principal 150824,2024-08-15,4.654346338124572
2019-12-23,0.024300000000000002,2926.72,NTN-B Principal 150824,2024-08-15,4.646132785763176
2019-12-26,0.024,2931.95,NTN-B Principal 150824,2024-08-15,4.63791923340178
2019-12-27,0.0236,2940.48,NTN-B Principal 150824,2024-08-15,4.635181382614648
2019-12-30,0.023399999999999997,2946.64,NTN-B Principal 150824,2024-08-15,4.6269678302532515
2019-01-02,0.0495,1435.33,NTN-B Principal 150535,2035-05-15,16.36413415468857
2019-01-03,0.0495,1435.65,NTN-B Principal 150535,2035-05-15,16.361396303901437
2019-01-04,0.049800000000000004,1429.39,NTN-B Principal 150535,2035-05-15,16.358658453114305
2019-01-07,0.048499999999999995,1458.88,NTN-B Principal 150535,2035-05-15,16.35044490075291
2019-01-08,0.048,1470.58,NTN-B Principal 150535,2035-05-15,16.347707049965777
2019-01-09,0.0479,1473.19,NTN-B Principal 150535,2035-05-15,16.344969199178646
2019-01-10,0.0473,1487.32,NTN-B Principal 150535,2035-05-15,16.34223134839151
2019-01-11,0.04650000000000001,1507.09,NTN-B Principal 150535,2035-05-15,16.33949349760438
2019-01-14,0.0471,1493.44,NTN-B Principal 150535,2035-05-15,16.331279945242983
2019-01-15,0.045899999999999996,1522.04,NTN-B Principal 150535,2035-05-15,16.32854209445585
2019-01-16,0.0462,1515.42,NTN-B Principal 150535,2035-05-15,16.32580424366872
2019-01-17,0.0464,1511.18,NTN-B Principal 150535,2035-05-15,16.32306639288159
2019-01-18,0.045899999999999996,1523.84,NTN-B Principal 150535,2035-05-15,16.320328542094455
2019-01-21,0.0462,1517.21,NTN-B Principal 150535,2035-05-15,16.31211498973306
2019-01-22,0.045700000000000005,1529.52,NTN-B Principal 150535,2035-05-15,16.309377138945926
2019-01-23,0.0461,1520.51,NTN-B Principal 150535,2035-05-15,16.306639288158795
2019-01-24,0.045599999999999995,1533.63,NTN-B Principal 150535,2035-05-15,16.303901437371664
2019-01-25,0.045899999999999996,1526.5,NTN-B Principal 150535,2035-05-15,16.301163586584533
2019-01-28,0.0458,1529.34,NTN-B Principal 150535,2035-05-15,16.292950034223136
2019-01-29,0.045599999999999995,1534.56,NTN-B Principal 150535,2035-05-15,16.290212183436
2019-01-30,0.0454,1539.8,NTN-B Principal 150535,2035-05-15,16.28747433264887
2019-01-31,0.0446,1559.52,NTN-B Principal 150535,2035-05-15,16.28473648186174
2019-02-01,0.0446,1560.37,NTN-B Principal 150535,2035-05-15,16.281998631074607
2019-02-04,0.044199999999999996,1570.57,NTN-B Principal 150535,2035-05-15,16.27378507871321
2019-02-05,0.0443,1568.6,NTN-B Principal 150535,2035-05-15,16.27104722792608
2019-02-06,0.0451,1549.71,NTN-B Principal 150535,2035-05-15,16.268309377138944
2019-02-07,0.0452,1547.77,NTN-B Principal 150535,2035-05-15,16.265571526351813
2019-02-08,0.0455,1540.51,NTN-B Principal 150535,2035-05-15,16.262833675564682
2019-02-11,0.045899999999999996,1531.42,NTN-B Principal 150535,2035-05-15,16.254620123203285
2019-02-12,0.045899999999999996,1531.85,NTN-B Principal 150535,2035-05-15,16.251882272416154
2019-02-13,0.0453,1546.58,NTN-B Principal 150535,2035-05-15,16.249144421629023
2019-02-14,0.0451,1551.81,NTN-B Principal 150535,2035-05-15,16.246406570841888
2019-02-15,0.044500000000000005,1567.14,NTN-B Principal 150535,2035-05-15,16.243668720054757
2019-02-18,0.044500000000000005,1567.6,NTN-B Principal 150535,2035-05-15,16.23545516769336
2019-02-19,0.044000000000000004,1580.26,NTN-B Principal 150535,2035-05-15,16.23271731690623
2019-02-20,0.044000000000000004,1580.72,NTN-B Principal 150535,2035-05-15,16.229979466119097
2019-02-21,0.0449,1559.31,NTN-B Principal 150535,2035-05-15,16.227241615331966
2019-02-22,0.044800000000000006,1562.56,NTN-B Principal 150535,2035-05-15,16.22450376454483
2019-02-25,0.044500000000000005,1570.29,NTN-B Principal 150535,2035-05-15,16.216290212183434
2019-02-26,0.0451,1556.25,NTN-B Principal 150535,2035-05-15,16.213552361396303
2019-02-27,0.045,1559.12,NTN-B Principal 150535,2035-05-15,16.210814510609172
2019-02-28,0.0446,1569.25,NTN-B Principal 150535,2035-05-15,16.20807665982204
2019-03-01,0.0446,1570.47,NTN-B Principal 150535,2035-05-15,16.205338809034906
2019-03-06,0.0449,1563.67,NTN-B Principal 150535,2035-05-15,16.191649555099247
2019-03-07,0.0443,1578.7,NTN-B Principal 150535,2035-05-15,16.188911704312115
2019-03-08,0.044199999999999996,1581.98,NTN-B Principal 150535,2035-05-15,16.186173853524984
2019-03-11,0.0435,1599.65,NTN-B Principal 150535,2035-05-15,16.177960301163587
2019-03-12,0.0435,1601.45,NTN-B Principal 150535,2035-05-15,16.175222450376456
2019-03-13,0.0432,1609.41,NTN-B Principal 150535,2035-05-15,16.17248459958932
2019-03-14,0.0438,1595.08,NTN-B Principal 150535,2035-05-15,16.16974674880219
2019-03-15,0.0438,1596.07,NTN-B Principal 150535,2035-05-15,16.16700889801506
2019-03-18,0.0431,1613.93,NTN-B Principal 150535,2035-05-15,16.15879534565366
2019-03-19,0.042800000000000005,1621.94,NTN-B Principal 150535,2035-05-15,16.15605749486653
